time_s,load_MW,measured_frequency_Hz,model_frequency_Hz,measured_electrical_power_MW,model_electrical_power_MW,measured_gate_pu,model_gate_pu,measured_flow_m3s,model_flow_m3s,measured_penstock_inlet_Pa,measured_penstock_outlet_Pa,frequency_residual_Hz,power_residual_MW
9.3,75.15109145706495,49.97623313492449,49.979351107839896,75.13387175991102,75.12005572140073,0.5407825802330016,0.5406474939517663,22.236247007812945,22.21996083697086,3.7407903984208475e6,3.7394523193674353e6,-0.003117972915404721,0.013816038510285011
9.35,75.15332458098682,49.97393702265325,49.98002968418101,75.1007843312019,75.12330786845223,0.540752271555452,0.5406461994015874,22.23466736062901,22.220116260159884,3.7407977457878026e6,3.7396018951767585e6,-0.0060926615277594465,-0.02252353725033629
9.4,75.1600661398614,49.97733872278186,49.98069198936801,75.1298054485619,75.13104231273883,0.541151944863195,0.5406433709505049,22.234282678318873,22.220211669458333,3.7408758040344147e6,3.7397308027743236e6,-0.00335326658615287,-0.0012368641769313626
9.45,75.1707248984484,49.977232630885176,49.98131769615271,75.15316536441622,75.1426376519889,0.5412438037474425,0.5406391689757285,22.23446292856713,22.220247141925082,3.740929986977307e6,3.73982017883814e6,-0.004085065267531718,0.010527712427318647
9.5,75.18445456751935,49.97736858741756,49.98188960875477,75.15797160364822,75.15722216976381,0.5405919095987346,0.5406337940185586,22.231567296460266,22.220224528304097,3.7409339065117845e6,3.7399531758797993e6,-0.00452102133721155,0.0007494338844082904
9.55,75.20020151866063,49.977923757293475,49.98239524652382,75.17125637498116,75.17372389847873,0.54061119317487,0.5406274763245911,22.228496673418622,22.220147565321593,3.740927747399831e6,3.7400005405161167e6,-0.0044714892303474585,-0.002467523497571733
9.6,75.21676611688078,49.98123540363728,49.9828272796073,75.18990116529963,75.1909325870134,0.5408919161059867,0.5406204549661316,22.22711877265948,22.220021399085695,3.7409701673516734e6,3.7400620448743906e6,-0.0015918759700213059,-0.0010314217137761261
9.65,75.23287367609426,49.98237568340347,49.98318387862858,75.19839378735823,75.20757117339711,0.5406208367719223,0.5406129625465548,22.227054067481834,22.219852238943965,3.740983402149792e6,3.740116361530758e6,-0.0008081952251117741,-0.009177386038885516
9.7,75.24725039328084,49.97951284947043,49.98346890886543,75.24559369162051,75.2223720102033,0.5407348720687806,0.5406052210583003,22.228134470327998,22.219647210026967,3.740977830200985e6,3.740133956407389e6,-0.003956059395001432,0.023221681417211926
9.75,75.2586992810622,49.97784413312227,49.98369234143061,75.27488455972892,75.23415341761715,0.5408661112569545,0.5405974177294895,22.227684714584456,22.21941367947279,3.741001963230743e6,3.740122973706211e6,-0.005848208308343317,0.04073114211176687
9.8,75.26617111844058,49.981339748304336,49.98386908704685,75.23976948567483,75.241888877348,0.5406538348964681,0.5405896965496387,22.224947185795784,22.21915895186282,3.740948076235976e6,3.7400429254886075e6,-0.002529338742512266,-0.0021193916731760964
9.85,75.26882577550737,49.981097106014275,49.984018190972876,75.23848891744883,75.24476713552257,0.540782121081218,0.540582146548652,22.225924387170334,22.218889544305767,3.740976044222607e6,3.740058469680264e6,-0.0029210849586007726,-0.006278218073731523
9.9,75.2660799172065,49.980042730247085,49.984162602585734,75.22812960008812,75.24223954081725,0.5407333734306018,0.5405747994362705,22.225732895507598,22.21861111073157,3.7409555358775603e6,3.7399693008123143e6,-0.0041198723386486336,-0.014109940729127857
9.95,75.25763800959851,49.982523788130564,49.98432714210883,75.24191626701983,75.23404796428352,0.540552473494592,0.5405676230987875,22.224715653804026,22.218327862908907,3.7409354432485336e6,3.7399349347075783e6,-0.0018033539782678076,0.007868302736312671
10.0,75.24350467709392,49.9797149302182,49.98453733009087,75.23403255789486,75.22023536758137,0.5407657239033804,0.5405605164251795,22.222090696188143,22.218042234014185,3.740908630780434e6,3.7398712860591454e6,-0.004822399872672634,0.013797190313496799
10.05,75.22397771436322,49.98078473144282,49.98481761544321,75.20610446246633,75.20113612721221,0.540608493846872,0.5405533241151967,22.21815177342036,22.2177547232986,3.7408847514468865e6,3.7397675176982717e6,-0.004032884000395143,0.004968335254119438
10.1,75.19962235680853,49.98402074063968,49.98519111905778,75.16487098995086,75.17734991172088,0.5409028881973548,0.5405458389381341,22.21720634737377,22.21746385674118,3.7408993536153333e6,3.7397863207821064e6,-0.0011703784181023025,-0.012478921770025408
10.15,75.17122867030166,49.98322001679347,49.9856779416054,75.14462503348483,75.14969653576946,0.5409299352510298,0.5405378085270789,22.219915680593378,22.21716622902937,3.7408308903898913e6,3.7397159852489666e6,-0.002457924811935186,-0.0050715022846361535
10.2,75.13975504905481,49.98796581567993,49.986293767452665,75.10448929431249,75.11915738992978,0.5407797300189796,0.5405289463076445,22.214331638758118,22.216856383050164,3.740865299413374e6,3.7397489111904195e6,0.0016720482272631898,-0.014668095617295762
10.25,75.10626173348753,49.987435304162716,49.98704970710161,75.10011997596608,75.0868087717285,0.5407522152893193,0.5405189509707464,22.22117299834603,22.21652727688652,3.7409025021877945e6,3.7397448794322046e6,0.00038559706110419256,0.013311204237581364
10.3,75.07183891529203,49.98463752872858,49.9879520402031,75.06316827857108,75.05374966534943,0.5401644249163317,0.5405075198959098,22.21391381857622,22.21617059044963,3.740896368713621e6,3.7397894397544633e6,-0.003314511474520998,0.009418613221654937
10.35,75.0375343403397,49.988802457610554,49.98900215103558,75.036064868756,75.02102931095294,0.5402122641520011,0.5404943531311007,22.21349047910738,22.215776863044145,3.7409251074887537e6,3.7398951056503644e6,-0.00019969342502434984,0.015035557803059874
10.4,75.00428532864576,49.986272188531096,49.990196460598646,75.00175108781096,74.98957917931597,0.5400400166112187,0.5404791746064703,22.21322256281354,22.215336121992067,3.740931027311976e6,3.7399448211998083e6,-0.003924272067550305,0.012171908494991612
10.45,74.97285980416605,49.99297459567324,49.99152760066185,74.95045438094284,74.96015580401037,0.5406646101775265,0.5404617390288016,22.218349174298897,22.214838127659643,3.7409120107716206e6,3.740033375176536e6,0.001446995011392005,-0.009701423067525639
10.5,74.943810288425,49.99272515999203,49.99298536462826,74.95025132110999,74.93329621837417,0.5407797595059273,0.5404418398059746,22.213495447748983,22.21427303091728,3.741019302624495e6,3.7401817418202837e6,-0.00026020463623410706,0.016955102735821015
10.55,74.91744390481686,49.99309859237355,49.99455681837178,74.916255950961,74.90928811973095,0.5401525429055685,0.5404193106606658,22.21491386385886,22.213631417435202,3.7410563372647567e6,3.7403033299613027e6,-0.0014582259982276469,0.006967831230056731
10.6,74.89381032711083,49.9997468635831,49.996228202228856,74.87560289421795,74.88816064097355,0.5401714759333145,0.5403940289687226,22.20613066029957,22.212904717883646,3.7410563403976033e6,3.7404368957684687e6,0.0035186613542421696,-0.012557746755604171
10.65,74.87270836247471,49.99485648328338,49.997986033284896,74.86574908505757,74.86969253962448,0.5401693780956974,0.5403659202243476,22.215494999356533,22.212085573486238,3.7411506200260487e6,3.740600162680878e6,-0.0031295500015176003,-0.0039434545669081444
10.7,74.85371057127955,49.997828279196185,49.99981843450146,74.86962893361563,74.85343875425401,0.5404562974081919,0.5403349437616096,22.205071900122594,22.21116785992778,3.741207256656513e6,3.7407477895093327e6,-0.0019901553052719123,0.016190179361615264
10.75,74.83620408114831,49.99825814085395,50.00171549691762,74.8560814401375,74.83877170669687,0.540249811867521,0.5403010865899773,22.203157968001822,22.21014668917322,3.741226737925514e6,3.740962168771808e6,-0.0034573560636701473,0.017309733440626474
10.8,74.81944463626378,50.004917481875964,50.00366982202743,74.82961458637327,74.82493611718391,0.5401024143829629,0.5402643629313688,22.207664206195776,22.20901840600321,3.7412816519388803e6,3.7410957098281435e6,0.0012476598485307022,0.00467846918935777
10.85,74.80262001115439,50.004815955249924,50.00567809267218,74.81453887082381,74.81111473532529,0.5402814357287581,0.5402247978990723,22.202377378037692,22.207780463399686,3.741331292924858e6,3.741251812298846e6,-0.0008621374222528289,0.0034241354985198313
10.9,74.78491827333995,50.008612490389474,50.007740420570116,74.77084390314984,74.79649560773471,0.5399953306143984,0.5401824206849518,22.19770972431865,22.206431304882514,3.741360210125593e6,3.741420141694488e6,0.0008720698193585008,-0.02565170458487387
10.95,74.76559604539766,50.009916351314146,50.00986016135506,74.79312361725988,74.78034006221394,0.539688490784733,0.5401372499052322,22.19681856809957,22.20496987881946,3.74141930555521e6,3.7415903566440013e6,5.618995908918123e-5,0.012783555045942308
11.0,74.74404191700893,50.01285907427966,50.01204388241756,74.7750898089153,74.76204608605414,0.5400300116205534,0.5400892920207482,22.19283101890005,22.203395606043358,3.741476062915327e6,3.741721260176488e6,0.0008151918621024379,0.013043722861155516
11.05,74.7198304913726,50.01386825402255,50.01430047859847,74.72108979256618,74.74120107810907,0.5399478162688119,0.5400385345920379,22.19554845919659,22.201708028498203,3.7415105125369523e6,3.741869702941632e6,-0.00043222457592406727,-0.020111285542895985
11.1,74.69276319520864,50.018636256775416,50.01664035065209,74.75071725730037,74.71762147062347,0.5400275628385321,0.5399849354481258,22.19132226716742,22.19990649942595,3.7415676581470137e6,3.741990963464621e6,0.001995906123326563,0.0330957866768955
11.15,74.66289289337413,50.0197981470595,50.019073653634415,74.67947822327558,74.69137477654196,0.539386081910919,0.5399284294100307,22.184217287648906,22.197989944981995,3.741609080000631e6,3.7421612993565807e6,0.0007244934250820734,-0.01189655326638217
11.2,74.63053046556429,50.01899286135995,50.02160988521421,74.64011163039385,74.66278560950104,0.5391012232672542,0.5398689318721174,22.186034448632466,22.195956795549574,3.741655559566956e6,3.742254306203314e6,-0.002617023854263323,-0.022673979107196374
11.25,74.5962327473727,50.02398444957848,50.02425718867285,74.64082811992756,74.63242264521342,0.5392174702006046,0.5398063375706721,22.18162631377783,22.193804939679108,3.741718077866433e6,3.7424267044382263e6,-0.0002727390943704222,0.008405474714137995
11.3,74.5607725260378,50.02777459759305,50.02701996133312,74.55449801685269,74.60106510985021,0.5390562786837705,0.5397405302893956,22.179396203066332,22.191531602333107,3.7417529252931024e6,3.7425563139477475e6,0.000754636259934216,-0.046567092997520376
11.35,74.52509252442249,50.025291544997394,50.029898732524835,74.60164761738181,74.56965664057802,0.5388675857837775,0.5396713936770202,22.17813160830934,22.18913348689181,3.7417620941280886e6,3.7426989450755417e6,-0.004607187527440715,0.031990976803797366
11.4,74.49024642008588,50.03330665378708,50.03288954621411,74.56201183610544,74.53924542812855,0.5389342865092452,0.5395988250818912,22.169082159507155,22.186607032901378,3.7417897997515025e6,3.7428398429246238e6,0.0004171075729715312,0.02276640797688856
11.45,74.45733085346545,50.03312846472921,50.035983638285444,74.50212506909655,74.51091576668806,0.5391064851143905,0.5395227415229821,22.167811544099315,22.183948586082433,3.7418821982890237e6,3.743016490547244e6,-0.002855173556234547,-0.008790697591507524
11.5,74.42741301796484,50.03779581448037,50.03916697980626,74.46901900067539,74.48571495761897,0.539066978588426,0.539443094653173,22.159384390620637,22.181154693542574,3.741953827063515e6,3.7431848541079643e6,-0.0013711653258923207,-0.01669595694357895
11.55,74.40145875118738,50.04289369148225,50.04242116000881,74.45855217275557,74.46458267491886,0.5388781954812071,0.5393598815985687,22.155934395474574,22.17822252646468,3.741979217757203e6,3.743357185722209e6,0.0004725314734415065,-0.006030502163284268
11.6,74.38026603798252,50.04237361415687,50.04572375399539,74.45249635275005,74.44828493771114,0.5387439480146325,0.5392731529592237,22.152605710554603,22.17515026460666,3.7420252225962835e6,3.7435122513813954e6,-0.0033501398385169523,0.004211415038909649
11.65,74.3644084925347,50.045253911601996,50.0490488636604,74.42700907245782,74.43735828720145,0.5388010418488183,0.5391830164068748,22.15309079452967,22.171937242616615,3.7421026189721776e6,3.7436537363570724e6,-0.003794952058406409,-0.010349214743627044
11.7,74.35419273138581,50.05288810464074,50.052368703774775,74.46462744963281,74.43206938525707,0.5379770165336927,0.5390896441638299,22.147231787581898,22.168584459470168,3.7421074746046583e6,3.743838803448447e6,0.0005194008659685778,0.03255806437574904
11.75,74.349632626288,50.05762958557014,50.055655039721515,74.41156261281729,74.43239126142993,0.5383294866229353,0.5389932723693743,22.144336751340955,22.16509478121931,3.742167488008343e6,3.743948721573602e6,0.001974545848625553,-0.020828648612635448
11.8,74.35044229762306,50.05442939566857,50.058880386801455,74.43883357395316,74.43799795364993,0.5382152436304016,0.5388941908977639,22.142173529574873,22.161473066991167,3.7422083026228203e6,3.7440514397162963e6,-0.0044509911328844964,0.0008356203032349185
11.85,74.35604845230672,50.0580708213136,50.0620185757082,74.41933042410109,74.44827757671275,0.5380748481453353,0.5387927436940011,22.132958630978923,22.157726196983685,3.7422326895296797e6,3.744160324803489e6,-0.003947754394602043,-0.02894715261166425
11.9,74.36562136991971,50.061286007168306,50.065047264278604,74.46673546150362,74.46236697444957,0.5378461352840914,0.5386893159552048,22.129939511089727,22.15386308315097,3.7422411937875072e6,3.744249372740705e6,-0.0037612571102982884,0.004368487054051684
11.95,74.37812258557094,50.0672119443828,50.06794851540487,74.44999635635838,74.47920024573676,0.5379498121478444,0.538584325542357,22.120353918364906,22.14989464840363,3.742256791650541e6,3.744263853091978e6,-0.0007365710220739174,-0.0292038893783797
12.0,74.39236619297554,50.062082715270364,50.07070963065742,74.47537876732522,74.49757132772028,0.5381924472767041,0.5384781975264842,22.117697569896176,22.145833288484845,3.742284986782655e6,3.744253699335393e6,-0.008626915387054623,-0.02219256039505524
12.05,74.40708977287206,50.07121215210109,50.073323314200536,74.52453657865374,74.51620526131533,0.5376987332878623,0.5383713612954616,22.11693868739611,22.141692801750384,3.742246952274452e6,3.7442649968025936e6,-0.0021111620994460623,0.008331317338402755
12.1,74.42103030262687,50.067584930185625,50.0757885463947,74.50009380807228,74.53383553678351,0.5375320966709632,0.5382642300890306,22.115694057707287,22.137487816770335,3.74223671085852e6,3.744229675505962e6,-0.008203616209073061,-0.03374172871123449
12.15,74.4330000668115,50.07341460769956,50.078110129011456,74.57686904066796,74.54927949157008,0.53714852380149,0.5381571881942312,22.105590456008365,22.1332335380251,3.7422404153148076e6,3.7441227527741278e6,-0.004695521311894879,0.027589549097882582
12.2,74.44195758853743,50.0767799943218,50.08029786058682,74.52938913074415,74.56150818718253,0.5374390757511139,0.5380505738909876,22.10880123073363,22.128944908820596,3.7421912761186953e6,3.74405325844529e6,-0.0035178662650210413,-0.03211905643837554
12.25,74.447068937391,50.07478615962743,50.08236639996196,74.5795371493067,74.56970767851286,0.5375261292086783,0.5379446755861929,22.08807777781007,22.124636467954026,3.7421763931708164e6,3.7439262060077186e6,-0.007580240334533528,0.00982947079384644
12.3,74.44775541908452,50.07528353269737,50.0843338468109,74.5547581076793,74.5733247311031,0.5371571311733295,0.537839722846925,22.09230199831554,22.120321785977097,3.7420788112089178e6,3.7437623980105193e6,-0.009050314113530078,-0.018566623423794226
12.35,74.44372457029468,50.07990149265858,50.08622055416356,74.57194560541357,74.5720961540237,0.5371703686713732,0.5377358766311616,22.090190480087216,22.116013041592,3.74203848519155e6,3.7436040880578435e6,-0.00631906150498196,-0.00015054861012231413
12.4,74.43498250717835,50.07755399419173,50.08804725167223,74.56843643037791,74.56605841993891,0.5373408829692856,0.5376332374152798,22.077477182689584,22.111720653062907,3.741984745311229e6,3.7434304607271366e6,-0.010493257480497675,0.0023780104390027645
12.45,74.42182693128986,50.08132751196511,50.089834706695356,74.56994224648042,74.55554019117194,0.5368955172735917,0.5375318472650135,22.079991157817453,22.10745317967844,3.741947428406467e6,3.7432724913789583e6,-0.008507194730249523,0.014402055308480044
12.5,74.40482139679553,50.08428197261934,50.091602141962795,74.51641542800019,74.54113421704164,0.5367710037306612,0.5374316923967535,22.07950206480915,22.103217249183043,3.7419042074786276e6,3.7430864683362106e6,-0.00732016934345836,-0.024718789041457967
12.55,74.38475269969852,50.08526098141466,50.093365445090264,74.50421787898586,74.52365201057326,0.5368484460756429,0.537332711929738,22.077285229161603,22.099017331191,3.7418397565872944e6,3.7429391846288573e6,-0.00810446367560047,-0.019434131587402703
12.6,74.36257437794097,50.08395203723235,50.09513665324399,74.54442341886735,74.50406650699946,0.5368566321713248,0.5372348138430847,22.064943536650777,22.094856009643294,3.741806680308376e6,3.742813391160042e6,-0.011184616011640003,0.04035691186788881
12.65,74.33934023424521,50.088477890675165,50.09692349856352,74.46162963427983,74.48344481297335,0.536201420835197,0.5371378902886352,22.06867480862927,22.090734253205607,3.7417219500737526e6,3.7426776006649295e6,-0.0084456078883548,-0.021815178693515236
12.7,74.31613244888827,50.0892555188719,50.09872917302811,74.44819835867168,74.46287585487481,0.5363432042962826,0.5370418204810665,22.0616571269228,22.0866515099087,3.7417272787753753e6,3.7425522466374347e6,-0.009473654156209932,-0.01467749620313441
12.75,74.29398919304042,50.089180299933766,50.10055168210328,74.40917564459717,74.44339690471088,0.5363244544171031,0.536946492111322,22.065696554335723,22.082606218013506,3.7417216590260635e6,3.7424634238424795e6,-0.011371382169514277,-0.03422126011371063
12.8,74.27383666186758,50.085324861153175,50.10238481422588,74.41468074987061,74.42592692123694,0.5363955127695759,0.5368518098714139,22.05526200613187,22.078596061637988,3.741685086226638e6,3.7423891174198505e6,-0.017059953072703138,-0.011246171366323665
12.85,74.25643012014972,50.09157603186829,50.104218777023355,74.41287915816147,74.41120840681458,0.5363520823727609,0.5367577075734933,22.05337567668719,22.074618614328035,3.74166588358638e6,3.7423151130937217e6,-0.012642745155062585,0.0016707513468929847
12.9,74.24230791438812,50.094438052874665,50.10604038810938,74.40455526960747,74.39976157729566,0.5360477525785453,0.5366641504171882,22.04741694937597,22.07067141173544,3.741644191230223e6,3.742255305273764e6,-0.011602335234712768,0.004793692311807263
12.95,74.231761498212,50.09488917080684,50.10783472411068,74.40518761820522,74.39185672864018,0.5362463910850763,0.5365711424538337,22.04791014985783,22.066752479681703,3.7416217923295614e6,3.742249799433093e6,-0.012945553303843838,0.013330889565040138
13.0,74.22482340457984,50.09445872120817,50.10958616427481,74.3651471714286,74.3875036783975,0.5360870898096873,0.5364787315611733,22.04893163031938,22.062860629018715,3.741614837925428e6,3.7421931349675804e6,-0.015127443066639046,-0.022356506968890244
13.05,74.22127385504966,50.10070543520218,50.11127986735844,74.33640118939374,74.38646052524494,0.5357057438457825,0.5363869990749545,22.04529198331056,22.058995664695193,3.741625891438731e6,3.7421691907990114e6,-0.010574432156261082,-0.050059335851202036
13.1,74.2206654083356,50.10234347194174,50.11290198584516,74.36032236781062,74.38825861864262,0.5361510520544751,0.5362960583473946,22.042087471675394,22.05515843140165,3.7416172223847066e6,3.7421494093443495e6,-0.010558513903426103,-0.027936250831999132
13.15,74.22236380556578,50.100216222070976,50.114441124459574,74.33594798866324,74.39224562104492,0.5357593722089202,0.5362060500210706,22.038115432941073,22.051350827808136,3.7415722236995315e6,3.742096587688049e6,-0.014224902388598082,-0.0562976323816855
13.2,74.22560205320153,50.10263289477761,50.1158894537821,74.3729026554604,74.3976413427734,0.5359164627994794,0.5361171337235892,22.03243217765041,22.047575939637447,3.741571905631689e6,3.7420594941283334e6,-0.013256559004496182,-0.024738687313003993
13.25,74.22954387278118,50.10429400107354,50.11724272399805,74.38671387992113,74.4036013512767,0.5355783816469679,0.5360294727948905,22.03125178977029,22.043837689079407,3.7416127649191073e6,3.7420217159003904e6,-0.012948722924505773,-0.01688747135557378
13.3,74.23335200180678,50.099528056722775,50.1185004192392,74.41000217970587,74.40928566848167,0.5358385622998425,0.535943225195595,22.02412784452009,22.040140640701477,3.7415539469553474e6,3.7419863830702147e6,-0.01897236251642198,0.0007165112241978022
13.35,74.23625649626946,50.105630864385375,50.11966573228004,74.39866921873767,74.41392721617656,0.5358375188389605,0.5358585399867593,22.025160379312368,22.03648988440208,3.7415533639420294e6,3.741942502751054e6,-0.014034867894665126,-0.015257997438894222
13.4,74.2376181853042,50.10926298198288,50.1207454050154,74.36208048350828,74.41689521080744,0.5357839636641298,0.5357755425280636,22.021121332634678,22.032890604086177,3.741506285181308e6,3.741852653789019e6,-0.01148242303251834,-0.05481472729915993
13.45,74.236982762286,50.10598840823569,50.12174849123938,74.37813147856983,74.41774757519545,0.5354549527864346,0.5356943287103254,22.023152992118614,22.02934785773379,3.741433318689258e6,3.7417663124217936e6,-0.01576008300369125,-0.03961609662562182
13.5,74.23412164151475,50.106722520343546,50.12268530834868,74.38768190975249,74.4162703635864,0.5355659467088436,0.5356149645825514,22.01926422887388,22.02586617765579,3.7414359109030017e6,3.7416611531881504e6,-0.015962788005133177,-0.028588453833918948
13.55,74.22905662142985,50.10873444511388,50.1235673781633,74.40499739027672,74.41250241963475,0.5354245443767889,0.5355374851397018,22.01364791966705,22.02244954271726,3.741416705966472e6,3.7416085318501736e6,-0.014832933049419239,-0.007505029358028992
13.6,74.22206651174398,50.10755902567281,50.12440555194891,74.38290240188356,74.40673925476764,0.5355750758296167,0.5354618953024786,22.01533233717251,22.019101199975434,3.7413838999442626e6,3.7415584514250536e6,-0.016846526276097507,-0.02383685288408799
13.65,74.21367512668246,50.1099931049461,50.125208723032685,74.36197729364146,74.39951911656594,0.534717662106972,0.535388168608824,22.013017357290636,22.01582333055002,3.741380956254729e6,3.741442310140088e6,-0.015215618086585891,-0.037541822924481494
13.7,74.20462133456562,50.1105154728331,50.12598271227975,74.39352275074228,74.39159132375401,0.5354261544156511,0.535316263515121,22.00669225289237,22.012617242524804,3.7413748989184774e6,3.741388363762743e6,-0.015467239446650183,0.0019314269882642066
13.75,74.19581309718777,50.112158635288566,50.1267297662952,74.34489369765862,74.38386945826552,0.5352502279745285,0.5352461357325372,22.009215013468516,22.009483535153507,3.7413600440129945e6,3.74129281477735e6,-0.014571131006633209,-0.038975760606902554
13.8,74.18826854575636,50.11286281837261,50.12744834876142,74.35790418522127,74.37737199222884,0.5352384676514611,0.5351777380696408,22.0016858137688,22.00642210298731,3.741323049916741e6,3.741214118732583e6,-0.014585530388806944,-0.019467807007572446
13.85,74.18304804731044,50.11401879191769,50.12813170064951,74.35846711660443,74.37315204942377,0.5351090326455712,0.5351110382855244,22.00684055611825,22.00343253368512,3.7412633466123417e6,3.7411881187245985e6,-0.014112908731824803,-0.014684932819335472
13.9,74.18118185431408,50.11332961524099,50.12876822369788,74.35488198161983,74.37222543469788,0.535069623475897,0.5350460284489091,21.99645725181002,22.000514141401773,3.7412957740238495e6,3.7410899865639643e6,-0.015438608456889824,-0.017343453078055404
13.95,74.18359825656081,50.11484970355499,50.12934233573498,74.35745115114352,74.3754998539954,0.5352296140174022,0.534982740489677,21.99764822393994,21.99766671191482,3.7412351183160366e6,3.741022232459725e6,-0.014492632179994303,-0.018048702851871212
14.0,74.19105714595199,50.11144995809407,50.12983452960758,74.3820938027563,74.38370836606465,0.5355800707573457,0.5349212494191803,21.996368399596395,21.994890629638626,3.741241155497257e6,3.7409794921293743e6,-0.018384571513507808,-0.0016145633083510802
14.05,74.2040935612712,50.113859608145994,50.13022199825875,74.39502595493448,74.39735366812175,0.5348860921267654,0.534861678225207,21.99502698111322,21.99218706591051,3.74117616201736e6,3.740924628938574e6,-0.016362390112753644,-0.0023277131872703194
14.1,74.22297512473776,50.11316003554336,50.13048034898885,74.36061836510969,74.41666791868307,0.5348223913054123,0.5348042065890182,21.993166253552907,21.98955856593847,3.7411915937339608e6,3.740853312058757e6,-0.01732031344548801,-0.05604955357338781
14.15,74.24767635912593,50.11336019874691,50.13058491252874,74.40275194393568,74.44158888558229,0.5351035942633018,0.5347490700648508,21.989065108428644,21.987009196981123,3.741171107470065e6,3.7407772996338047e6,-0.017224713781828882,-0.03883694164660767
14.2,74.27787174607427,50.11514310528016,50.13051210168883,74.44672128840995,74.47175496908534,0.5346681252779579,0.5346965482848337,21.98612023990429,21.984544670269198,3.7411531748929643e6,3.7406932294734274e6,-0.015368996408668067,-0.025033680675392134
14.25,74.31294812939207,50.11649646215409,50.13023973414846,74.47738686158593,74.50651810155527,0.5346636787427261,0.5346469658269043,21.9925820725434,21.982172370410535,3.7411050754927625e6,3.740560873179657e6,-0.013743271994371753,-0.0291312399693453
14.3,74.35203576699028,50.11121768283047,50.12974959576144,74.53749607576965,74.54497869868644,0.5347302871842088,0.5346006794020484,21.988459525696967,21.979901305054554,3.741070849282836e6,3.7404267471236307e6,-0.018531912930967565,-0.007482622916782589
14.35,74.39405607982914,50.11582313670038,50.129028131817655,74.57309172155672,74.58603460131552,0.5346144340118498,0.5345580721509561,21.986293463136498,21.97774222229465,3.7410404920420703e6,3.7402729341139607e6,-0.013204995117277463,-0.012942879758796266
14.4,74.43778302125021,50.111378280961354,50.128067261784736,74.62162792339187,74.62844388214737,0.53472143276051,0.5345195248772465,21.983957217346997,21.975706951461177,3.7409504649059433e6,3.740093473181927e6,-0.016688980823381883,-0.006815958755495899
14.45,74.4819140717027,50.11349320974854,50.126864529391554,74.64095880397684,74.67089633124047,0.535043034193186,0.5344854108319411,21.97819079046496,21.973808299663222,3.740910110119636e6,3.7398701737540383e6,-0.013371319643013635,-0.029937527263626862
14.5,74.52514621459667,50.11271445371063,50.12542363393128,74.71887452409052,74.71209050774657,0.5349351968079717,0.5344560827310225,21.98419717799629,21.972059605782555,3.7408244354107254e6,3.739608524938187e6,-0.012709180220646488,0.006784016343956978
14.55,74.56625191295485,50.110788685944435,50.12375462508067,74.72249756868547,74.75081028393802,0.5349963869672789,0.5344318536449242,21.984050735935885,21.97047438090724,3.740716368329107e6,3.739355774334301e6,-0.01296593913623667,-0.028312715252553744
14.6,74.60415010653216,50.107191870900614,50.12187256335512,74.75423069961708,74.7859940867404,0.5349575206539388,0.5344129838575,21.98340710510619,21.96906559781954,3.740651452031946e6,3.7391075554454685e6,-0.014680692454504651,-0.03176338712331983
14.65,74.63796758513237,50.10967866726463,50.119797212051495,74.796778916161,74.81679599373014,0.5346568292792029,0.5343996729700515,21.983698444064114,21.967845277077924,3.740574719833162e6,3.738828218635266e6,-0.010118544786863026,-0.020017077569136177
14.7,74.66708674312417,50.10282521170871,50.117552397268994,74.82601048578226,74.84263264399908,0.5346719750425194,0.5343920553707809,21.978808454439427,21.9668242986151,3.740496249294106e6,3.738535226630316e6,-0.014727185560282408,-0.016622158216819116
14.75,74.69117663851546,50.10204953369528,50.11516404817593,74.86098902684334,74.86321140380977,0.534542740518279,0.5343901912915763,21.98241759883601,21.96601170064743,3.74036321593539e6,3.738173412270162e6,-0.013114514480648154,-0.0022223769664293513
14.8,74.71020540496518,50.09946859692395,50.11265891221761,74.8864803752446,74.87854081441475,0.5351430269952493,0.534394066748588,21.97852809039823,21.965414466178153,3.740286372857435e6,3.737886256291238e6,-0.01319031529366299,0.007939560829854031
14.85,74.72443332034555,50.09643966769726,50.11006315902592,74.86064268266311,74.8889214640987,0.5350215252839041,0.5344036052373682,21.98725025494093,21.9650373239087,3.740208805065925e6,3.7375367825528425e6,-0.013623491328658588,-0.028278781435588485
14.9,74.73438713564347,50.095174058689565,50.10740209419523,74.89823643804394,74.89491972937877,0.5352440860694756,0.5344186670536555,21.97930215857374,21.96488271511613,3.7400939266673527e6,3.737291213427603e6,-0.012228035505664536,0.0033167086651673117
14.95,74.74081752480596,50.09341332710039,50.104697745763396,74.88189127742774,74.89732142703318,0.5349964832021259,0.5344390608590043,21.988579905821535,21.96495078013683,3.7399955368969045e6,3.7370325373723786e6,-0.011284418663002782,-0.015430149605435872
15.0,74.7446426442925,50.09119959591703,50.10196830163783,74.84744765236262,74.89707432963182,0.5353883533854947,0.5344645502447894,21.990313468404466,21.965239243376068,3.7399216706594084e6,3.7366939416808034e6,-0.010768705720799687,-0.049626677269202446
15.05,74.74688171409274,50.08819744843116,50.099227570313275,74.85286040729041,74.89522074331241,0.5352166165762647,0.53449487894475,21.992606329987595,21.965743992016936,3.739851612617435e6,3.736494307659166e6,-0.01103012188211494,-0.042360336021999956
